system:index,area,class_id,file,territory,year,.geo
0_16_5,319088.62137721654,19,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_6,277905.00642781204,21,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_7,155428.22816104413,25,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16_8,52858.05004408174,33,CERRADO_sentinel_gapfill_v1,17,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0,5229006.3108610185,3,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_1,2982505.558854704,4,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_2,64262.469286886604,11,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_3,958884.902202253,12,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_4,1499900.0280504324,15,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_5,3214161.072262074,19,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_6,129962.55194735064,21,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_7,382842.17128834897,25,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_8,22465.195061062557,33,CERRADO_sentinel_gapfill_v1,18,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0,614022.8065157636,3,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_1,928148.0599542707,4,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
