system:index,area,class_id,file,territory,year,.geo
0_20_3,145807.1216255404,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,6526819.190342439,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,98439.87151922217,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,133078.41127121652,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,501828.8305390095,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,466668.15083565586,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,88920.09974878831,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_3,2630.557851374052,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_4,2084341.7968735178,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_5,22721.71059475951,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_6,6650.48776615676,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0,1012504.8926604313,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_1,364720.5337780072,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_2,289867.8188393682,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_3,12805.432236527236,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_4,3566436.403091248,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_5,34299.0981043359,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_6,133701.7094017751,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,23,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0,1529851.8589081385,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_1,984550.4713425578,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_2,187655.41471136126,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_3,113048.24094099831,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_4,2694814.614156733,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_5,38395.56327954395,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_6,9331.463940729533,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,24,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0,581021.8439303844,3,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_1,103426.69836854313,4,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_2,70186.20583388879,11,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_3,16918.766702548208,12,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_4,1763086.334000018,21,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_5,101486.00802624646,25,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_6,1981.7282130355816,33,CERRADO_sentinel_gapfill_freq_temporal2x_stab_v88,25,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
